Order ID,Order Date,Order Quantity,Sales,Profit,Unit Price,Province,Customer Segment,Product Category
41026,2011/4/19,19,59.76,-33.11,3.14,Ontario,Home Office,Office Supplies
41543,2009/2/6,45,7548.65,1385.35,160.98,Ontario,Corporate,Furniture
41543,2009/2/6,24,1318.8685,172.33,65.99,Ontario,Corporate,Technology
41606,2009/6/23,23,4514.86,-641.09,200.98,Ontario,Small Business,Furniture
41606,2009/6/23,30,79.14,-4.73,2.78,Ontario,Small Business,Office Supplies
41926,2011/2/5,17,112.57,-28.53,6.48,Ontario,Small Business,Office Supplies
41926,2011/2/5,43,1562.69,287.74,34.76,Ontario,Small Business,Office Supplies
50533,2011/5/31,32,1974.66,-929.68,64.65,Ontario,Small Business,Office Supplies
50533,2011/5/31,3,73.44,-53.78,15.23,Ontario,Small Business,Furniture
51747,2012/7/5,3,12.11,-0.98,3.69,Ontario,Small Business,Office Supplies
53314,2010/9/19,33,2667.92,1049.02,78.69,Ontario,Home Office,Furniture
53314,2010/9/19,15,2236.15,-310.95,145.98,Ontario,Home Office,Furniture
54791,2012/12/20,45,4165.04,135.68,90.98,Ontario,Corporate,Furniture
54912,2011/7/21,17,117.33,10.31,6.69,Ontario,Small Business,Office Supplies
55269,2010/3/7,1,49.61,-41.82,30.98,Ontario,Small Business,Office Supplies
56101,2010/7/19,1,21.45,-7.22,14.42,Ontario,Corporate,Office Supplies
56101,2010/7/19,44,5347.13,1886.41,122.99,Ontario,Corporate,Office Supplies
56582,2009/6/12,36,4581.41,-904.73,130.98,Ontario,Small Business,Furniture
56677,2009/4/11,35,430.55,120.01,12.22,Ontario,Corporate,Furniture
58725,2010/5/20,20,148.31,37.33,7.04,Ontario,Corporate,Office Supplies
59683,2012/10/13,37,191.36,-82.09,4.91,Ontario,Small Business,Office Supplies
837,2009/6/14,11,65.7,13.41,5.84,Ontario,Corporate,Office Supplies
1059,2009/2/26,22,127.33,5.30,5.34,Ontario,Corporate,Office Supplies
1059,2009/2/26,24,990.1,310.22,40.98,Ontario,Corporate,Office Supplies
1826,2012/4/15,5,28.32,-14.35,4.98,Ontario,Corporate,Office Supplies
2020,2010/6/20,42,213.75,-188.77,5.02,Ontario,Home Office,Technology
10340,2011/6/22,24,7547.14,2080.48,320.98,Ontario,Home Office,Furniture
10340,2011/6/22,2,224.32,-178.77,110.98,Ontario,Home Office,Furniture
10340,2011/6/22,15,311.98,-9.78,22.01,Ontario,Home Office,Office Supplies
11044,2012/6/24,3,14.49,-12.58,3.28,Ontario,Home Office,Office Supplies
13313,2009/7/16,18,243.51,-159.86,12.99,Ontario,Home Office,Furniture
13313,2009/7/16,22,755.6,223.44,35.44,Ontario,Home Office,Office Supplies
13313,2009/7/16,45,592.73,75.01,12.98,Ontario,Home Office,Office Supplies
15718,2009/1/27,36,100.87,8.40,2.94,Ontario,Corporate,Office Supplies
17506,2010/2/28,33,9473.31,1939.11,294.62,Ontario,Home Office,Office Supplies
20003,2012/1/30,39,796.08,30.29,19.98,Ontario,Corporate,Technology
20805,2011/1/10,12,69.98,-58.33,5.53,Ontario,Home Office,Office Supplies
20805,2011/1/10,35,418.34,73.57,12.58,Ontario,Home Office,Furniture
20805,2011/1/10,3,17.7,-10.37,4.28,Ontario,Home Office,Office Supplies
20805,2011/1/10,12,45.61,9.18,3.85,Ontario,Home Office,Office Supplies
23524,2009/4/28,28,129.33,48.25,4.13,Ontario,Home Office,Office Supplies
23524,2009/4/28,46,2461.23,748.20,55.48,Ontario,Home Office,Office Supplies
29860,2009/9/13,48,8295.29,2267.22,178.47,Ontario,Home Office,Office Supplies
30787,2011/9/27,43,6477.459,1836.46,175.99,Ontario,Home Office,Technology
37440,2010/6/23,31,295.45,-4.36,9.38,Ontario,Corporate,Furniture
39872,2010/2/22,5,16.24,0.35,2.88,Ontario,Home Office,Office Supplies
39943,2012/6/7,16,28.65,-23.86,1.7,Ontario,Consumer,Technology
39943,2012/6/7,12,201.535,-122.62,20.99,Ontario,Consumer,Technology
42405,2010/1/21,13,81.68,-25.22,5.98,Ontario,Home Office,Office Supplies
47171,2010/1/7,21,147.16,-92.55,6.48,Ontario,Home Office,Office Supplies
47171,2010/1/7,19,50.07,-0.53,2.67,Ontario,Home Office,Office Supplies
47171,2010/1/7,32,6982.87,875.55,217.85,Ontario,Home Office,Furniture
48576,2012/12/1,17,464.59,168.22,28.53,Ontario,Home Office,Office Supplies
48576,2012/12/1,47,316.68,-161.00,6.48,Ontario,Home Office,Office Supplies
53984,2012/12/10,23,172.9,51.43,6.88,Ontario,Corporate,Office Supplies
129,2012/11/18,4,32.72,-22.59,6.48,Ontario,Corporate,Office Supplies
388,2012/12/15,46,517.93,-94.73,11.7,Ontario,Home Office,Office Supplies
1345,2012/10/27,24,2443.85,-120.85,100.98,Ontario,Corporate,Furniture
1793,2012/7/11,36,233.43,-71.90,6.28,Ontario,Home Office,Office Supplies
2209,2012/7/9,27,9418.73,2245.24,320.98,Ontario,Consumer,Furniture
2209,2012/7/9,1,5.68,-1.82,4.76,Ontario,Consumer,Office Supplies
2209,2012/7/9,42,174.59,25.88,4.28,Ontario,Consumer,Office Supplies
2209,2012/7/9,13,1265.497,-161.12,125.99,Ontario,Consumer,Technology
2947,2011/4/25,8,57.04,-29.06,6.48,Ontario,Consumer,Office Supplies
3271,2011/12/31,45,11532.99,2753.39,264.98,Ontario,Home Office,Technology
3271,2011/12/31,18,146.1,51.14,8.34,Ontario,Home Office,Office Supplies
4321,2009/7/17,47,1505.57,-54.63,30.53,Ontario,Corporate,Office Supplies
4545,2010/1/16,33,126.38,26.64,4,Ontario,Small Business,Office Supplies
4545,2010/1/16,4,33.1,-24.15,6.48,Ontario,Small Business,Office Supplies
5572,2009/7/16,37,288.55,-133.70,7.37,Ontario,Corporate,Technology
5703,2010/5/15,29,357.96,10.44,12.28,Ontario,Consumer,Office Supplies
5920,2009/11/19,4,582.59,-121.75,155.06,Ontario,Consumer,Office Supplies
6311,2010/2/10,18,1297.4485,4.21,85.99,Ontario,Corporate,Technology
8231,2012/10/18,27,79.44,29.85,2.88,Ontario,Corporate,Office Supplies
8231,2012/10/18,5,110.03,-31.33,19.98,Ontario,Corporate,Furniture
8709,2009/3/8,50,2451.41,773.36,51.98,Ontario,Home Office,Technology
8709,2009/3/8,11,851.24,-149.46,80.97,Ontario,Home Office,Technology
9765,2012/10/12,26,3505.6,1019.70,128.24,Ontario,Home Office,Furniture
10147,2010/10/9,22,96.75,-72.91,4.24,Ontario,Home Office,Office Supplies
11876,2011/7/3,47,5051.89,1708.84,107.53,Ontario,Home Office,Furniture
12224,2009/12/12,2,302.91,-186.13,124.49,Ontario,Consumer,Furniture
12224,2009/12/12,29,842.6135,-208.43,35.99,Ontario,Consumer,Technology
12256,2012/12/18,44,117.97,44.59,2.88,Ontario,Home Office,Office Supplies
12261,2010/10/23,12,2237.76,151.86,200.98,Ontario,Corporate,Furniture
12261,2010/10/23,4,20.59,1.19,3.98,Ontario,Corporate,Office Supplies
12261,2010/10/23,19,281.74,25.67,14.56,Ontario,Corporate,Office Supplies
12261,2010/10/23,23,217.35,-67.19,8.74,Ontario,Corporate,Office Supplies
12261,2010/10/23,15,2746.57,617.40,178.47,Ontario,Corporate,Office Supplies
13408,2009/2/14,4,256.77,173.89,60.65,Ontario,Home Office,Furniture
13444,2012/1/5,33,154.44,54.62,4.76,Ontario,Consumer,Office Supplies
13601,2012/8/16,17,822.91,-94.76,49.43,Ontario,Consumer,Office Supplies
13894,2012/4/10,31,89.18,21.73,2.94,Ontario,Home Office,Office Supplies
13894,2012/4/10,50,1540.285,829.65,35.99,Ontario,Home Office,Technology
16480,2009/12/6,14,87.23,-69.53,5.4,Ontario,Consumer,Office Supplies
17858,2010/9/25,21,187.14,21.07,8.33,Ontario,Consumer,Technology
17858,2010/9/25,12,385.7,-109.91,30.98,Ontario,Consumer,Technology
17858,2010/9/25,46,1048.39,206.56,22.98,Ontario,Consumer,Furniture
18561,2009/1/9,9,45.87,-38.90,4.13,Ontario,Home Office,Office Supplies
19777,2012/10/19,22,321.91,-24.96,15.01,Ontario,Corporate,Office Supplies
19777,2012/10/19,2,132.96,-61.88,59.78,Ontario,Corporate,Office Supplies
19777,2012/10/19,24,3268.7515,562.91,155.99,Ontario,Corporate,Technology
21601,2011/4/6,20,2227.34,-609.09,113.64,Ontario,Consumer,Office Supplies
21670,2011/1/11,24,1965.21,830.75,78.69,Ontario,Home Office,Furniture
23489,2012/8/28,42,2004.6,230.30,47.98,Ontario,Corporate,Technology
24486,2011/4/22,3,28.11,-31.62,8.12,Ontario,Consumer,Technology
24486,2011/4/22,14,27.06,-0.06,1.76,Ontario,Consumer,Office Supplies
24869,2009/6/10,14,132.72,-9.18,8.85,Ontario,Consumer,Office Supplies
25697,2011/4/26,46,400.25,-37.50,8.46,Ontario,Consumer,Technology
27490,2012/3/14,18,611.71,93.23,31.74,Ontario,Corporate,Office Supplies
27844,2011/6/29,27,135.86,-73.42,4.98,Ontario,Home Office,Office Supplies
28451,2009/1/5,21,4201.08,1162.76,194.3,Ontario,Small Business,Furniture
28451,2009/1/5,41,8958.46,2593.14,209.84,Ontario,Small Business,Furniture
28451,2009/1/5,33,4913.7,1054.93,145.45,Ontario,Small Business,Technology
28482,2010/3/8,22,119.63,-27.39,5.08,Ontario,Home Office,Furniture
28482,2010/3/8,40,177.92,-167.92,4.28,Ontario,Home Office,Office Supplies
28642,2011/1/18,41,230.29,14.48,5.28,Ontario,Corporate,Office Supplies
28642,2011/1/18,27,1592.0415,-52.70,65.99,Ontario,Corporate,Technology
29380,2009/4/27,13,150.13,1.73,12.28,Ontario,Corporate,Office Supplies
32036,2011/10/5,6,338.89,45.76,54.96,Ontario,Corporate,Office Supplies
32036,2011/10/5,25,362.52,-68.49,14.97,Ontario,Corporate,Office Supplies
32295,2009/1/7,11,607.597,-112.24,65.99,Ontario,Small Business,Technology
33505,2010/9/25,32,117.78,20.82,4,Ontario,Consumer,Office Supplies
33505,2010/9/25,35,2463.2405,310.57,85.99,Ontario,Consumer,Technology
34086,2012/4/29,41,2251.9135,655.91,65.99,Ontario,Consumer,Technology
34209,2010/8/24,48,705.44,165.90,14.2,Ontario,Corporate,Furniture
34209,2010/8/24,29,1041.72,437.61,35.44,Ontario,Corporate,Office Supplies
36807,2009/3/16,14,211.88,78.45,15.57,Ontario,Corporate,Office Supplies
37318,2010/4/15,32,1031.23,-138.54,33.98,Ontario,Consumer,Furniture
38496,2010/2/20,23,116.57,-43.18,4.98,Ontario,Corporate,Office Supplies
41702,2010/12/22,21,3323.44,99.88,152.48,Ontario,Corporate,Technology
41702,2010/12/22,5,27.9,-22.82,4.28,Ontario,Corporate,Office Supplies
44706,2010/3/30,18,7556.61,-352.24,424.21,Ontario,Corporate,Furniture
44706,2010/3/30,33,47.48,3.35,1.48,Ontario,Corporate,Office Supplies
45347,2010/9/29,10,8704.08,1034.54,880.98,Ontario,Corporate,Furniture
45347,2010/9/29,41,24051.49,9791.04,599.99,Ontario,Corporate,Technology
46627,2009/6/11,3,21.46,-14.22,5.28,Ontario,Home Office,Office Supplies
46627,2009/6/11,24,1388.628,261.52,65.99,Ontario,Home Office,Technology
47168,2009/6/21,24,2920.83,1068.16,119.99,Ontario,Corporate,Technology
47168,2009/6/21,42,262.3,-255.20,6.48,Ontario,Corporate,Office Supplies
50051,2009/10/4,17,103.72,-72.06,5.53,Ontario,Corporate,Office Supplies
50051,2009/10/4,4,185.15,10.20,41.47,Ontario,Corporate,Furniture
50433,2012/1/19,50,6628.55,1081.65,145.45,Ontario,Home Office,Technology
50721,2012/2/27,33,9758.7,3793.70,304.99,Ontario,Home Office,Office Supplies
50758,2012/7/12,17,128.5,-44.69,6.68,Ontario,Corporate,Office Supplies
50883,2012/6/1,35,6739.92,957.29,180.98,Ontario,Corporate,Furniture
51524,2010/3/14,16,2723.1,-446.31,167.27,Ontario,Small Business,Office Supplies
51524,2010/3/14,20,347.2675,-71.09,20.99,Ontario,Small Business,Technology
52322,2010/2/2,1,5.7,-2.34,3.95,Ontario,Consumer,Office Supplies
52932,2012/5/12,3,26.23,-13.72,6.48,Ontario,Home Office,Office Supplies
52995,2012/3/15,8,33.39,-35.51,3.36,Ontario,Consumer,Office Supplies
53024,2012/5/12,9,187.13,12.40,20.28,Ontario,Corporate,Furniture
53024,2012/5/12,46,2255.1945,74.51,55.99,Ontario,Corporate,Technology
54145,2010/1/2,34,70.25,-133.06,2.08,Ontario,Home Office,Furniture
55840,2009/8/17,11,59.03,-25.21,4.98,Ontario,Home Office,Office Supplies
56930,2012/8/17,10,987.54,-396.84,101.41,Ontario,Home Office,Office Supplies
57570,2012/9/28,27,1823.04,-190.78,70.98,Ontario,Corporate,Furniture
58051,2012/3/20,6,256.6,-106.76,39.98,Ontario,Corporate,Technology
59392,2010/6/26,19,39.42,-29.02,2.12,Ontario,Corporate,Technology
59392,2010/6/26,45,1305.31,589.20,28.48,Ontario,Corporate,Technology
3136,2009/8/9,8,238.74,-38.89,30.98,Ontario,Corporate,Office Supplies
3648,2010/6/16,46,134.81,52.36,3.15,Ontario,Home Office,Office Supplies
3648,2010/6/16,34,5488.5265,1382.45,195.99,Ontario,Home Office,Technology
6246,2009/10/21,13,52.38,11.72,3.93,Ontario,Home Office,Office Supplies
9028,2010/12/21,48,14556.67,3829.63,306.14,Ontario,Small Business,Technology
9478,2009/3/28,48,522.97,29.98,10.4,Ontario,Corporate,Furniture
9478,2009/3/28,48,199.46,-121.20,4.28,Ontario,Corporate,Office Supplies
12323,2011/4/2,32,513.74,-28.68,15.15,Ontario,Corporate,Office Supplies
12323,2011/4/2,4,36.8,14.19,7.38,Ontario,Corporate,Furniture
13830,2009/12/21,27,2609.53,911.66,90.48,Ontario,Small Business,Office Supplies
14791,2010/2/14,29,1576.223,286.12,65.99,Ontario,Consumer,Technology
18085,2011/9/25,23,8127.51,1541.25,348.21,Ontario,Corporate,Furniture
18085,2011/9/25,33,5352.9345,1343.21,195.99,Ontario,Corporate,Technology
20674,2010/12/8,37,17717.34,8291.08,500.97,Ontario,Corporate,Technology
24903,2010/10/19,33,1646.47,743.59,48.91,Ontario,Corporate,Office Supplies
25735,2010/12/30,45,260.37,44.15,5.58,Ontario,Consumer,Office Supplies
29762,2010/8/3,33,3268.56,-1181.71,95.95,Ontario,Home Office,Furniture
29856,2012/6/8,24,115.54,43.35,4.98,Ontario,Consumer,Office Supplies
32580,2011/9/15,23,166.8,44.59,7.4,Ontario,Corporate,Office Supplies
32580,2011/9/15,38,261.38,-172.35,6.48,Ontario,Corporate,Office Supplies
34017,2009/3/23,20,103.39,29.17,4.84,Ontario,Corporate,Office Supplies
34017,2009/3/23,28,435.39,-48.97,14.98,Ontario,Corporate,Office Supplies
42597,2010/3/25,5,29.66,-32.78,4.98,Ontario,Corporate,Technology
46884,2009/1/17,25,280.43,39.52,11.55,Ontario,Corporate,Office Supplies
52325,2012/7/14,23,5126.3,2019.19,223.98,Ontario,Corporate,Office Supplies
53382,2009/12/27,13,88.17,-572.49,3.25,Ontario,Corporate,Office Supplies
53382,2009/12/27,15,4760.02,658.88,300.98,Ontario,Corporate,Furniture
53728,2011/10/22,27,1502.66,637.60,58.1,Ontario,Corporate,Office Supplies
65,2011/3/17,32,3812.73,1470.30,115.79,Ontario,Corporate,Technology
230,2010/10/26,47,2029.75,320.37,43.98,Ontario,Corporate,Office Supplies
230,2010/10/26,11,1118.396,-212.33,125.99,Ontario,Corporate,Technology
355,2009/6/13,16,1239.6315,-172.55,85.99,Ontario,Small Business,Technology
449,2011/7/19,45,356.7,-48.97,7.38,Ontario,Corporate,Furniture
640,2010/1/22,39,4913.69,-1153.90,120.98,Ontario,Consumer,Furniture
640,2010/1/22,24,464.77,29.42,18.97,Ontario,Consumer,Office Supplies
646,2009/11/21,18,173.2,-10.90,9.31,Ontario,Small Business,Office Supplies
835,2011/10/7,18,125.16,-23.48,6.48,Ontario,Small Business,Office Supplies
896,2010/3/8,50,1246.52,52.48,24.92,Ontario,Home Office,Office Supplies
994,2009/4/19,38,132.07,14.00,3.58,Ontario,Corporate,Office Supplies
1057,2012/2/19,41,341.36,-52.48,8.46,Ontario,Corporate,Technology
1538,2011/6/17,15,1297.304,149.82,95.99,Ontario,Corporate,Technology
1701,2012/5/18,49,2047.58,902.62,40.98,Ontario,Consumer,Technology
1701,2012/5/18,1,56.61,-22.16,40.97,Ontario,Consumer,Furniture
1891,2009/12/14,3,302.36,290.31,107.53,Ontario,Small Business,Furniture
2022,2012/3/14,45,186.44,-157.18,3.95,Ontario,Corporate,Office Supplies
2181,2011/9/12,40,102.56,36.62,2.61,Ontario,Home Office,Office Supplies
2181,2011/9/12,3,15.87,2.53,3.49,Ontario,Home Office,Office Supplies
2628,2010/10/21,14,34.59,-60.13,2.18,Ontario,Consumer,Office Supplies
2628,2010/10/21,29,5029.216,-752.83,218.75,Ontario,Consumer,Furniture
2691,2012/4/29,14,3363.14,98.75,260.98,Ontario,Corporate,Furniture
2912,2012/3/11,7,16587.13,-3476.86,2550.14,Ontario,Corporate,Technology
2912,2012/3/11,9,507.98,170.90,55.98,Ontario,Corporate,Office Supplies
3235,2011/11/14,31,142.97,-12.26,4.71,Ontario,Corporate,Office Supplies
3266,2011/3/16,4,17.12,-2.55,3.8,Ontario,Corporate,Office Supplies
3363,2011/9/22,21,8185.89,2137.28,415.88,Ontario,Home Office,Office Supplies
3585,2009/11/22,27,259.72,78.05,10.06,Ontario,Corporate,Office Supplies
3585,2009/11/22,34,54.69,-35.75,1.68,Ontario,Corporate,Office Supplies
3745,2010/9/28,38,1143.35,411.10,29.18,Ontario,Home Office,Furniture
4128,2011/10/6,38,391.42,25.03,9.99,Ontario,Consumer,Office Supplies
4354,2009/9/29,6,49.04,7.74,7.38,Ontario,Corporate,Furniture
4550,2009/12/28,32,3730.54,1369.09,119.99,Ontario,Home Office,Technology
4743,2010/3/30,29,352.55,128.99,12.97,Ontario,Home Office,Office Supplies
4743,2010/3/30,32,719.64,-245.62,20.89,Ontario,Home Office,Office Supplies
5251,2011/4/11,38,3821.039,1057.89,115.99,Ontario,Corporate,Technology
5283,2009/6/3,23,2508.673,417.47,125.99,Ontario,Home Office,Technology
5381,2010/1/28,47,4888.14,1545.09,107.53,Ontario,Home Office,Furniture
5381,2010/1/28,27,63.87,-149.93,2.18,Ontario,Home Office,Office Supplies
5444,2011/3/17,2,885.94,-2024.08,449.99,Ontario,Small Business,Technology
5601,2012/1/5,10,120.53,49.26,12.22,Ontario,Consumer,Furniture
5760,2009/5/24,34,5261.73,650.30,150.98,Ontario,Home Office,Furniture
6438,2010/5/16,7,75.72,20.29,9.77,Ontario,Corporate,Furniture
6438,2010/5/16,38,225.21,-66.16,5.98,Ontario,Corporate,Office Supplies
6592,2009/12/1,29,194.29,-177.17,6.84,Ontario,Consumer,Office Supplies
6592,2009/12/1,33,1621.1,-971.36,48.91,Ontario,Consumer,Office Supplies
6755,2011/5/1,20,156.47,-39.23,7.1,Ontario,Home Office,Office Supplies
6918,2011/7/1,38,1559.5,515.83,39.48,Ontario,Consumer,Technology
7841,2012/5/20,21,1002.77,295.60,49.34,Ontario,Consumer,Furniture
7841,2012/5/20,17,178.14,56.30,10.06,Ontario,Consumer,Furniture
8103,2009/11/2,16,457.68,107.38,29.17,Ontario,Corporate,Office Supplies
8258,2009/3/1,37,434.77,-155.21,11.34,Ontario,Corporate,Office Supplies
8454,2012/8/15,38,218.77,-188.13,5.4,Ontario,Small Business,Office Supplies
8710,2009/1/4,17,63.34,-76.02,3.36,Ontario,Corporate,Office Supplies
8710,2009/1/4,42,151.35,8.33,3.71,Ontario,Corporate,Office Supplies
8835,2009/10/13,12,153.44,-6.15,12.2,Ontario,Corporate,Furniture
8960,2010/6/5,46,4335.34,524.09,99.99,Ontario,Small Business,Technology
8960,2010/6/5,15,1150.5345,361.65,85.99,Ontario,Small Business,Technology
9281,2012/2/23,31,199.8,-96.59,6.48,Ontario,Small Business,Office Supplies
9281,2012/2/23,24,68.97,0.77,2.78,Ontario,Small Business,Office Supplies
9350,2012/10/31,13,1735.94,-432.54,140.98,Ontario,Corporate,Furniture
9350,2012/10/31,2,337.6,-210.78,172.99,Ontario,Corporate,Furniture
9665,2009/4/23,50,2348.66,921.41,46.89,Ontario,Home Office,Office Supplies
9665,2009/4/23,19,2657.12,-373.09,140.98,Ontario,Home Office,Furniture
9665,2009/4/23,49,9579.62,-3465.07,212.6,Ontario,Home Office,Furniture
9893,2009/8/16,1,192.49,-98.30,160.98,Ontario,Home Office,Furniture
10183,2009/11/24,48,1210.02,-279.44,25.98,Ontario,Corporate,Furniture
10247,2010/1/10,21,111.66,-53.33,4.98,Ontario,Home Office,Office Supplies
10247,2010/1/10,24,231.95,44.14,9.78,Ontario,Home Office,Technology
10371,2009/9/16,10,156.15,-37.60,15.73,Ontario,Corporate,Office Supplies
10498,2010/10/23,47,1968.47,327.90,40.97,Ontario,Small Business,Office Supplies
10624,2009/12/20,23,1082.43,23.97,47.98,Ontario,Corporate,Technology
11425,2011/6/22,29,482.91,-16.59,16.91,Ontario,Consumer,Office Supplies
11425,2011/6/22,23,2969.6365,383.45,155.99,Ontario,Consumer,Technology
11491,2010/8/17,26,165.37,-80.11,6.6,Ontario,Home Office,Technology
11491,2010/8/17,38,1785.74,739.48,48.04,Ontario,Home Office,Furniture
11841,2010/4/20,44,2339.52,886.03,54.96,Ontario,Corporate,Office Supplies
11841,2010/4/20,46,533.25,-88.32,11.97,Ontario,Corporate,Office Supplies
11878,2010/2/24,18,102.06,36.23,6.3,Ontario,Small Business,Office Supplies
11878,2010/2/24,15,101.82,-52.55,6.48,Ontario,Small Business,Office Supplies
12130,2011/12/9,37,686.2,290.20,18.84,Ontario,Consumer,Furniture
12130,2011/12/9,42,1274.5155,444.15,35.99,Ontario,Consumer,Technology
12160,2010/12/12,48,10341.47,865.02,208.16,Ontario,Corporate,Furniture
12160,2010/12/12,2,55.21,-45.30,24.98,Ontario,Corporate,Furniture
12160,2010/12/12,9,38.3,-42.49,3.36,Ontario,Corporate,Furniture
12258,2009/11/30,3,561.65,-264.94,180.98,Ontario,Home Office,Furniture
12258,2009/11/30,2,55.6,-52.54,3.25,Ontario,Home Office,Office Supplies
12258,2009/11/30,22,2431.13,660.63,110.98,Ontario,Home Office,Furniture
12258,2009/11/30,27,113.4,-5.02,3.95,Ontario,Home Office,Office Supplies
12263,2011/7/6,12,515.65,123.50,39.48,Ontario,Corporate,Office Supplies
12551,2012/6/11,46,5023.2535,1665.23,125.99,Ontario,Small Business,Technology
12736,2010/3/8,2,25.52,21.77,9.65,Ontario,Small Business,Furniture
12768,2009/4/8,34,1562.97,501.59,42.98,Ontario,Corporate,Office Supplies
12837,2012/12/2,22,66.19,15.84,2.88,Ontario,Home Office,Office Supplies
12897,2011/7/18,39,141.49,59.92,3.69,Ontario,Corporate,Office Supplies
12897,2011/7/18,31,211.55,-120.95,6.48,Ontario,Corporate,Office Supplies
13030,2009/7/22,32,136.2,-154.31,3.89,Ontario,Home Office,Office Supplies
13091,2009/11/15,12,81.43,-44.66,6.48,Ontario,Corporate,Office Supplies
13091,2009/11/15,39,883.15,-1148.19,20.34,Ontario,Corporate,Office Supplies
13383,2012/6/15,35,750.03,-1072.97,20.34,Ontario,Consumer,Office Supplies
